Date,Open,High,Low,Close,Adj Close,Volume
2022-06-13,67.120003,67.339996,65.699997,66.089996,64.570251,1814000
2022-06-14,66.400002,67.230003,66.019997,66.599998,65.068527,1349800
2022-06-15,67.400002,68.110001,66.400002,67.029999,65.488647,1819000
2022-06-16,65.660004,65.750000,63.880001,64.370003,62.889812,2033000
2022-06-17,64.260002,64.839996,63.700001,64.349998,62.870270,3909200
2022-06-21,65.540001,65.639999,64.620003,65.070000,63.573715,1513400
2022-06-22,64.019997,66.080002,63.650002,65.230003,63.730030,2103400
2022-06-23,65.360001,65.389999,62.400002,62.810001,61.365681,1813200
2022-06-24,63.230000,66.080002,63.060001,65.690002,64.179459,2649300
2022-06-27,65.860001,66.150002,65.059998,65.769997,64.257614,1284200
2022-06-28,66.669998,67.320000,65.419998,65.459999,63.954746,1238900
2022-06-29,65.790001,65.800003,64.820000,64.930000,63.436932,1481100
2022-06-30,64.160004,65.660004,63.490002,65.430000,63.925438,1951900
2022-07-01,65.480003,66.440002,64.519997,66.239998,64.716812,1746900
2022-07-05,65.089996,65.300003,63.770000,65.019997,63.524860,1965800
2022-07-06,64.910004,65.839996,64.410004,65.389999,63.886353,1608800
2022-07-07,66.010002,66.709999,65.910004,66.160004,64.638649,1555400
2022-07-08,66.529999,66.889999,65.620003,65.669998,64.159912,1167100
2022-07-11,65.320000,65.839996,64.570000,65.099998,63.603027,1698600
2022-07-12,64.629997,66.010002,64.570000,64.930000,63.436932,1825100
2022-07-13,64.339996,64.830002,63.720001,64.160004,62.684643,1235500
2022-07-14,62.599998,62.860001,61.590000,61.639999,60.222584,2344300
2022-07-15,62.540001,63.360001,62.250000,62.990002,61.541546,2009200
2022-07-18,63.330002,64.000000,61.590000,61.910000,60.486378,1825500
2022-07-19,62.660000,63.669998,62.639999,63.480000,62.020275,1479000
2022-07-20,63.320000,63.700001,62.900002,63.290001,61.834644,1987200
2022-07-21,63.009998,63.340000,61.970001,63.060001,61.609932,1542900
2022-07-22,63.240002,64.080002,63.009998,63.779999,62.313377,1651500
2022-07-25,64.239998,65.059998,64.059998,64.790001,63.300159,1366500
2022-07-26,64.440002,64.930000,64.110001,64.360001,62.880039,1440700
2022-07-27,64.709999,65.000000,63.709999,64.339996,62.860497,1886100
2022-07-28,64.220001,64.470001,62.240002,62.849998,61.404762,3616300
2022-07-29,62.830002,64.970001,62.209999,64.470001,62.987514,3984600
2022-08-01,63.650002,64.029999,62.779999,63.430000,61.971424,2310800
2022-08-02,63.540001,64.019997,62.840000,62.959999,61.512234,2666600
2022-08-03,63.240002,63.730000,62.570000,63.450001,61.990967,1698400
2022-08-04,63.400002,64.019997,62.990002,63.130001,61.678326,2076900
2022-08-05,63.139999,64.379997,62.970001,64.160004,62.684643,2244300
2022-08-08,64.629997,65.320000,64.580002,64.599998,63.114521,1513100
2022-08-09,65.040001,65.900002,65.040001,65.760002,64.247849,2066200
2022-08-10,66.629997,67.000000,66.489998,66.820000,65.283478,1217500
2022-08-11,67.220001,67.970001,67.220001,67.660004,66.104164,1408500
2022-08-12,68.059998,69.010002,67.959999,68.959999,67.374260,1709300
2022-08-15,68.209999,69.040001,68.099998,68.879997,67.296097,1105100
2022-08-16,68.699997,70.040001,68.510002,69.690002,68.087479,1573700
2022-08-17,68.959999,69.639999,68.910004,69.379997,67.784607,1173500
2022-08-18,69.529999,69.910004,69.290001,69.800003,68.194954,1211100
2022-08-19,69.750000,69.750000,68.470001,68.809998,67.227707,1577800
2022-08-22,67.930000,68.010002,67.070000,67.250000,65.703583,2756800
2022-08-23,67.370003,67.620003,66.940002,67.169998,65.625420,2233100
2022-08-24,67.220001,67.269997,65.199997,67.040001,65.498413,1632100
2022-08-25,67.239998,67.739998,66.769997,67.680000,66.123695,1686600
2022-08-26,67.650002,67.910004,66.120003,66.199997,64.677727,1233900
2022-08-29,65.820000,66.330002,64.919998,65.730003,64.218544,1651000
2022-08-30,65.769997,65.910004,64.779999,65.050003,63.554176,2034900
2022-08-31,64.919998,65.250000,64.290001,64.309998,63.205269,2276500
2022-09-01,64.169998,65.209999,64.160004,65.160004,64.040672,1354800
2022-09-02,65.830002,66.540001,64.660004,64.989998,63.873592,1153200
2022-09-06,65.089996,65.650002,64.419998,65.000000,63.883423,1793800
2022-09-07,64.919998,65.779999,64.610001,65.750000,64.620537,1385600
2022-09-08,65.510002,66.639999,65.290001,66.370003,65.229881,1795000
2022-09-09,66.660004,67.370003,66.410004,67.019997,65.868713,1334200
2022-09-12,67.370003,68.139999,67.300003,67.800003,66.635315,1517700
2022-09-13,66.879997,67.250000,66.080002,66.320000,65.180748,1714600
2022-09-14,66.400002,66.730003,65.050003,65.660004,64.532082,1561000
2022-09-15,65.760002,66.620003,65.389999,65.699997,64.571396,1786900
2022-09-16,65.360001,65.510002,64.690002,65.349998,64.227402,3239600
2022-09-19,64.769997,65.949997,64.519997,65.820000,64.689339,1072200
2022-09-20,65.449997,65.519997,64.099998,64.959999,63.844101,1741900
